,latitude,longitude,address
136,55.8315,37.5285549999999,"город Москва, улица Генерала Рычагова, дом 12"
137,55.74577467248615,37.81368623133467,"город Москва, Свободный проспект, дом 32"
138,55.84245960154294,37.45601526570598,"город Москва, улица Свободы, дом 32"
139,55.71214777066624,37.61500196631529,"город Москва, улица Серпуховский Вал, дом 14"
140,55.72555602586714,37.46380836943313,"город Москва, Славянский бульвар, дом 13, корпус 1"
141,55.84683695227149,37.49871414040735,"город Москва, Смольная улица, дом 15"
142,55.67892364878875,37.76376208031774,"город Москва, Совхозная улица, дом 16"
143,55.763964,37.738692,"город Москва, 5-я улица Соколиной Горы, дом 16, корпус 1"
144,55.79178002394816,37.66099891616466,"город Москва, улица Сокольнический Вал, дом 22"
145,55.68120418915429,37.7513062474014,"город Москва, Ставропольская улица, дом 17"
146,55.75810669216371,37.839015711574454,"город Москва, улица Сталеваров, дом 14, корпус 1"
147,55.766360999,37.712866,"город Москва, Сторожевая улица, дом 18"
148,55.79573419871416,37.60370036020797,"город Москва, Стрелецкая улица, дом 10"
149,55.892758950892386,37.6667310822038,"город Москва, Студёный проезд, дом 26"
150,55.68042206534682,37.67074522900734,"город Москва, Судостроительная улица, дом 9"
151,55.63393726922715,37.604470102691565,"город Москва, Сумской проезд, дом 9"
152,55.708288,37.817025,"город Москва, Ташкентская улица, дом 8"
153,55.81485350537508,37.565850432017854,"город Москва, Тимирязевская улица, дом 16"
154,55.789348475650314,37.59969671542022,"город Москва, Тихвинская улица, дом 17, строение 1"
155,55.719666,37.4017189999999,"город Москва, улица Толбухина, дом 8, корпус 1"
156,55.70260044338589,37.68469168488056,"город Москва, улица Трофимова, дом 32, корпус 1"
157,55.7030809999999,37.684852,"город Москва, улица Трофимова, дом 32, корпус 1"
158,55.68301147552411,37.52238673419818,"город Москва, улица Марии Ульяновой, дом 16"
159,55.81798354827046,37.79911203128608,"город Москва, Уральская улица, дом 12/21"
160,55.82357670078481,37.81079541330423,"город Москва, Уссурийская улица, дом 1, корпус 5"
161,55.82379868023434,37.818972835535504,"город Москва, Уссурийская улица, дом 9"
162,55.843783905733986,37.443809933503104,"город Москва, улица Фабрициуса, дом 22, строение 1"
163,55.694408,37.816405,"город Москва, Ферганский проезд, дом 14, корпус 3"
164,55.741859715044,37.501267777158,"город Москва, 2-я Филёвская улица, дом 7, корпус 7"
165,55.84999164726708,37.487326251949256,"город Москва, Флотская улица, дом 28, корпус 1"
166,55.805403404651436,37.72619111883125,"город Москва, Халтуринская улица, дом 18"
167,55.800104198031654,37.51902299381461,"город Москва, Чапаевский переулок, дом 10/2"
168,55.84538032268151,37.55125213260672,"город Москва, проезд Черепановых, дом 68"
169,55.793532312919496,37.72047868552704,"город Москва, Большая Черкизовская улица, дом 6, корпус 6"
170,55.817192,37.826191,"город Москва, Хабаровская улица, дом 7/50"
171,55.817112,37.826233,"город Москва, Хабаровская улица, дом 7/50"
172,55.604294168912524,37.592621009919014,"город Москва, Чертановская улица, дом 47, корпус 2"
173,55.653897787352804,37.60896087519063,"город Москва, Чонгарский бульвар, дом 18, корпус А"
174,55.69835668935294,37.763257873012314,"город Москва, улица Маршала Чуйкова, дом 7, корпус 4"
175,55.890619469181026,37.591459652794015,"город Москва, Шенкурский проезд, дом 2"
176,55.89284733364632,37.591495359647695,"город Москва, Шенкурский проезд, дом 6"
177,55.88797063970387,37.67146201922185,"город Москва, Широкая улица, дом 21"
178,55.688136,37.725625,"город Москва, Шоссейная улица, дом 13"
179,55.805747,37.769281,"город Москва, Щёлковское шоссе, дом 12, корпус 3"
180,55.812509,37.821777,"город Москва, Щёлковское шоссе, дом 89/2"
181,55.7588532749388,37.70889617813424,"город Москва, Энергетическая улица, дом 14, корпус 1"
182,55.76298620506829,37.77807809659921,"город Москва, шоссе Энтузиастов, дом 66/1"
183,55.698837350033486,37.73914939029246,"город Москва, улица Юных Ленинцев, дом 10/15, корпус 1"
184,55.762566,37.7174309999999,"город Москва, Юрьевский переулок, дом 22, корпус 1"
185,55.82443841881721,37.57930594628981,"город Москва, улица Яблочкова, дом 31"
186,55.71299937359923,37.607420837485776,"город Москва, улица Шаболовка, дом 65, корпус 1"
187,55.89353162288565,37.55842036639441,"город Москва, Дубнинская улица, дом 50"
188,55.869819,37.631236,"город Москва, проезд Дежнёва, дом 29, корпус 1"
189,55.80732621319493,37.56252278540434,"город Москва, Дмитровский проезд, дом 20, корпус 2"
190,55.68313799717749,37.92672208041654,"город Москва, 1-я Вольская улица, дом 22, корпус 1"
191,55.865775347892004,37.59832227792223,"город Москва, улица Декабристов, дом 10, корпус 2"
192,55.865775347892,37.5983222779222,"город Москва, улица Декабристов, дом 10, корпус 2"
193,55.70233032048503,37.84844751668113,"город Москва, Лермонтовский проспект, дом 6"
194,55.787007,37.733689,"город Москва, Мироновская улица, дом 18"
195,55.6472306102658,37.74671028892313,"город Москва, Люблинская улица, дом 171"
196,55.684696,37.852913,"город Москва, улица Авиаконструктора Миля, дом 8, корпус 1"
197,55.6541289422477,37.763852287106,"город Москва, Братиславская улица, дом 26"
198,55.62956,37.48619,"город Москва, улица Тёплый Стан, дом 12, корпус 1"
199,55.5992378862984,37.5111477795217,"город Москва, проезд Одоевского, дом 7, корпус 7"
200,55.864275438942215,37.5022845494069,"город Москва, Петрозаводская улица, дом 12, корпус 1"
201,55.875555267185206,37.52524300612405,"город Москва, Коровинское шоссе, дом 19"
202,55.875376346000415,37.52527158266175,"город Москва, Коровинское шоссе, дом 19"
203,55.870236493651795,37.712376214524234,"город Москва, Ярославское шоссе, дом 122, корпус 1"
204,55.80351326290442,37.813618742064776,"город Москва, Сиреневый бульвар, дом 51"
205,55.89449498937614,37.61305527950431,"город Москва, улица Лескова, дом 26А"
206,55.694124,37.746238,"город Москва, улица Чистова, дом 16, корпус 7"
207,55.650463075452,37.597416064507144,"город Москва, Азовская улица, дом 24, корпус 2"
208,55.977634287102674,37.18596339225769,"город Москва, город Зеленоград, корпус 848"
209,55.67108770789192,37.61061123933505,"город Москва, Электролитный проезд, дом 16, корпус 7"
210,55.47146622087399,37.30161993585225,"город Москва, город Троицк, Октябрьский проспект, дом 15"
211,55.51429924500863,37.56846267026104,"город Москва, город Щербинка, Почтовая улица, дом 15"
212,55.75773751867183,37.715567611301324,"город Москва, Авиамоторная улица, дом 6, строение 4"
213,55.740287535057504,37.825511335292205,"город Москва, улица Старый Гай, дом 8Ж"
214,55.89112610853221,37.61939761266081,"город Москва, улица Лескова, дом 34"
215,55.82079460625467,37.822808337523085,"город Москва, Алтайская улица, дом 17А"
